article_id,ticker,sentiment_label,confidence_score
10937,GME,neutral,0.9124
10938,META,neutral,0.9209
10939,GME,neutral,0.8206
10940,GME,neutral,0.9120
10941,GME,neutral,0.7885
10942,GME,negative,0.7597
10943,GME,neutral,0.9045
10944,GME,neutral,0.9212
10945,GME,negative,0.9544
10946,GME,neutral,0.7151
10947,GME,neutral,0.9222
10948,GME,neutral,0.9050
10949,GME,positive,0.9324
10950,GME,neutral,0.9287
10951,GME,neutral,0.8780
10952,AAPL,neutral,0.9494
10953,GME,neutral,0.8965
10954,GME,neutral,0.9020
10955,AMZN,neutral,0.5274
10956,GME,neutral,0.8769
10957,GME,neutral,0.7236
10958,GME,neutral,0.8958
10959,GME,negative,0.9189
10960,GME,neutral,0.8913
10961,GME,positive,0.5578
10962,GME,neutral,0.7860
10963,AMC,neutral,0.9504
10964,GME,neutral,0.7860
10965,GME,neutral,0.9215
10966,NFLX,neutral,0.9334
10967,GME,neutral,0.7899
10968,GME,positive,0.4151
10969,GME,positive,0.7491
10970,GME,neutral,0.8490
10971,GME,neutral,0.8562
10972,GME,neutral,0.7949
10973,GME,positive,0.9361
10974,GME,neutral,0.5252
10975,GME,neutral,0.8802
10976,GME,neutral,0.9331
10977,GME,neutral,0.8698
10978,GME,neutral,0.5629
10979,GME,negative,0.5073
10980,GME,neutral,0.8891
10981,GME,negative,0.5437
10982,GME,positive,0.9571
10983,GME,neutral,0.9464
10984,GME,neutral,0.9009
10985,GME,neutral,0.6592
10986,GME,negative,0.6667
10987,GME,neutral,0.6269
10988,GME,neutral,0.7073
10989,AMZN,neutral,0.8717
10990,GME,neutral,0.8444
10991,GME,neutral,0.7306
10992,GME,negative,0.6902
10993,GME,positive,0.9288
10994,GME,positive,0.9265
10995,GME,positive,0.9267
10996,GME,neutral,0.8008
10997,GME,positive,0.5672
10998,GME,neutral,0.5672
10999,GME,positive,0.6139
11000,GME,positive,0.9264
11001,GME,positive,0.7836
11002,GME,neutral,0.8379
11003,GME,neutral,0.6729
11004,GME,positive,0.5708
11005,GME,positive,0.9071
11006,GME,neutral,0.6244
11007,GME,neutral,0.7530
11008,GME,negative,0.9366
11009,GME,neutral,0.8761
11010,GME,negative,0.8888
11011,GME,neutral,0.9086
11012,GME,neutral,0.9300
11013,GME,neutral,0.8803
11014,GME,neutral,0.9140
11015,GME,neutral,0.7844
11016,GME,neutral,0.9355
11017,GME,neutral,0.9138
11018,GME,neutral,0.9399
11019,GME,neutral,0.5603
11020,GME,neutral,0.9132
11021,GME,neutral,0.5241
11022,GME,negative,0.5300
11023,GME,neutral,0.6886
11024,TSLA,positive,0.6249
11025,ADBE,neutral,0.8902
11026,AMC,neutral,0.9141
11027,AMZN,neutral,0.7319
11028,CRM,neutral,0.8437
11029,MSFT,neutral,0.8998
11030,MSFT,neutral,0.8998
11031,AMZN,negative,0.7997
11032,MSFT,positive,0.7858
11033,AMZN,positive,0.5761
11034,CSCO,neutral,0.9467
11035,AMZN,neutral,0.8174
11036,AMZN,neutral,0.7669
11037,AMZN,positive,0.7772
11038,AMC,neutral,0.9522
11039,TSLA,neutral,0.8246
11040,NVDA,neutral,0.9526
11041,NVDA,neutral,0.9516
11042,META,neutral,0.9501
11043,AAPL,neutral,0.9484
11044,GME,neutral,0.9303
11045,AMC,neutral,0.9535
11046,META,neutral,0.8832
11047,AMZN,neutral,0.7861
11048,NVDA,neutral,0.8963
11049,TSLA,neutral,0.8481
11050,GOOGL,neutral,0.9000
11051,TSLA,neutral,0.5589
11052,MSFT,neutral,0.9528
11053,TSLA,neutral,0.8642
11054,TSLA,neutral,0.9023
11055,TSLA,neutral,0.8642
11056,TSLA,positive,0.6848
11057,TSLA,negative,0.7853
11058,TSLA,neutral,0.8111
11059,TSLA,neutral,0.8842
11060,TSLA,neutral,0.7396
11061,GME,neutral,0.9308
11062,AAPL,neutral,0.9528
11063,INTC,neutral,0.9507
11064,AMZN,neutral,0.7617
11065,AMZN,neutral,0.8916
11066,AMZN,positive,0.7936
11067,AAPL,neutral,0.5144
11068,AAPL,positive,0.7225
11069,AAPL,positive,0.7225
11070,AAPL,positive,0.9007
11071,AAPL,positive,0.5163
11072,AMZN,neutral,0.9353
11073,AMZN,positive,0.8963
11074,AMZN,neutral,0.9342
11075,GME,neutral,0.6852
11076,AMZN,neutral,0.8749
11077,AMZN,neutral,0.8865
11078,AMZN,positive,0.9486
11079,META,neutral,0.7869
11080,TSLA,neutral,0.9297
11081,AMZN,positive,0.9426
11082,AMZN,neutral,0.6755
11083,AMZN,neutral,0.6697
11084,AMZN,negative,0.5540
11085,AMZN,neutral,0.8152
11086,AMZN,neutral,0.7845
11087,ADBE,neutral,0.8950
11088,AMZN,neutral,0.9439
11089,AAPL,neutral,0.9212
11090,META,neutral,0.9063
11091,AAPL,neutral,0.9375
11092,AAPL,neutral,0.9335
11093,META,negative,0.9296
11094,AMZN,neutral,0.8894
11095,AAPL,neutral,0.9500
11096,AMC,neutral,0.8971
11097,AAPL,neutral,0.9535
11098,AMC,neutral,0.9536
11099,AMC,neutral,0.9519
11100,AAPL,neutral,0.9517
11101,AAPL,neutral,0.9495
11102,GME,neutral,0.9518
11103,AMC,neutral,0.9514
11104,AMC,neutral,0.9496
11105,AMC,neutral,0.9507
11106,AMC,neutral,0.9520
11107,AAPL,neutral,0.9519
11108,AMC,neutral,0.9503
11109,AMC,neutral,0.9523
11110,AAPL,neutral,0.9494
11111,ORCL,neutral,0.9353
11112,AMC,neutral,0.7756
11113,GME,negative,0.6246
11114,AAPL,neutral,0.9495
11115,TSLA,neutral,0.8700
11116,AAPL,neutral,0.9386
11117,TSLA,neutral,0.7268
11118,TSLA,neutral,0.8927
11119,CSCO,neutral,0.8632
11120,GME,neutral,0.7196
11121,AMZN,neutral,0.9465
11122,TSLA,neutral,0.8456
11123,IBM,neutral,0.9334
11124,GME,neutral,0.7673
11125,TSLA,neutral,0.8853
11126,TSLA,neutral,0.6570
11127,AMC,neutral,0.9112
11128,AMZN,neutral,0.8709
11129,GME,neutral,0.8570
11130,GME,neutral,0.9162
11131,INTC,neutral,0.9486
11132,AAPL,neutral,0.9518
11133,CSCO,neutral,0.9518
11134,CSCO,neutral,0.9367
11135,GME,positive,0.9369
11136,TSLA,neutral,0.8892
11137,IBM,neutral,0.9519
11138,GME,neutral,0.8203
11139,GME,positive,0.9022
11140,GME,neutral,0.7279
11141,GME,negative,0.7214
11142,GME,neutral,0.9398
11143,GME,neutral,0.9337
11144,GME,positive,0.5577
11145,GME,neutral,0.9297
11146,GME,negative,0.9131
11147,AMC,neutral,0.8674
11148,GME,negative,0.7506
11149,GME,neutral,0.9185
11150,META,neutral,0.9231
11151,GME,negative,0.6967
11152,GME,positive,0.5519
11153,AMC,neutral,0.8034
11154,GME,positive,0.6628
11155,GME,positive,0.5270
11156,GME,negative,0.9061
11157,GME,negative,0.9649
11158,GME,negative,0.8200
11159,GME,negative,0.8436
11160,GME,neutral,0.8386
11161,GME,neutral,0.8816
11162,GME,neutral,0.9304
11163,GME,neutral,0.9029
11164,GME,negative,0.9659
11165,GME,neutral,0.8583
11166,GME,negative,0.8899
11167,GME,neutral,0.9093
11168,GME,negative,0.9642
11169,AMC,negative,0.9380
11170,GME,neutral,0.7279
11171,GME,negative,0.9696
11172,GME,negative,0.6122
11173,GME,negative,0.9229
11174,GME,negative,0.6587
11175,GME,positive,0.8831
11176,GME,positive,0.8831
11177,GME,neutral,0.9124
11178,GME,neutral,0.9154
11179,GME,neutral,0.6910
11180,GME,neutral,0.9320
11181,GME,negative,0.9558
11182,GME,positive,0.5563
11183,GME,neutral,0.8587
11184,GME,neutral,0.8489
11185,GME,neutral,0.7036
11186,GME,neutral,0.6909
11187,GME,neutral,0.9355
11188,GME,neutral,0.4789
11189,GME,neutral,0.7161
11190,GME,neutral,0.6726
11191,GME,neutral,0.9169
11192,GME,positive,0.6430
11193,GME,neutral,0.9168
11194,AMC,neutral,0.5888
11195,GME,positive,0.9272
11196,GME,neutral,0.8206
11197,GME,negative,0.9209
11198,AMC,neutral,0.9303
11199,GME,positive,0.9552
11200,GME,neutral,0.6879
11201,GME,negative,0.6001
11202,GME,neutral,0.9053
11203,AMC,negative,0.7504
11204,GME,neutral,0.7885
11205,GME,neutral,0.9336
11206,GME,positive,0.7395
11207,GME,neutral,0.9215
11208,GME,positive,0.8248
11209,GME,neutral,0.8979
11210,GME,positive,0.7736
11211,GME,neutral,0.8610
11212,GME,neutral,0.9472
11213,GME,neutral,0.9277
11214,GME,neutral,0.8828
11215,GME,positive,0.6811
11216,GME,negative,0.7054
11217,GME,negative,0.7597
11218,GME,neutral,0.9388
11219,GME,neutral,0.6792
11220,GME,negative,0.9467
11221,GME,neutral,0.9017
11222,GME,positive,0.9375
11223,AMC,positive,0.8205
11224,GME,neutral,0.8995
11225,GME,neutral,0.9368
11226,GME,neutral,0.9309
11227,GME,neutral,0.8382
11228,GME,neutral,0.9275
11229,GME,positive,0.8783
11230,TSLA,neutral,0.5589
11231,AMC,neutral,0.8633
11232,GME,neutral,0.7076
11233,GME,neutral,0.6991
11234,GME,neutral,0.9042
11235,GME,negative,0.9544
11236,GME,neutral,0.9445
11237,GME,neutral,0.8889
11238,GME,positive,0.5720
11239,GME,negative,0.8785
11240,GME,positive,0.7045
11241,GME,negative,0.6046
11242,GME,neutral,0.8438
11243,GME,neutral,0.9064
11244,GME,neutral,0.4957
11245,GME,negative,0.9055
11246,GME,negative,0.8633
11247,GME,positive,0.6811
11248,GME,neutral,0.7151
11249,GME,negative,0.9532
11250,GME,neutral,0.7419
11251,GME,neutral,0.8934
11252,GME,neutral,0.6852
11253,GME,neutral,0.9222
11254,GME,negative,0.9632
11255,GME,neutral,0.9050
11256,AMC,neutral,0.9402
11257,AMC,neutral,0.8237
11258,GME,positive,0.9351
11259,GME,neutral,0.9104
11260,GME,neutral,0.9119
11261,GME,neutral,0.8782
11262,GME,neutral,0.9129
11263,AMC,negative,0.8101
11264,GME,neutral,0.7568
11265,GME,negative,0.9507
11266,GME,positive,0.9230
11267,GME,neutral,0.8570
11268,GME,neutral,0.9136
11269,GME,neutral,0.9150
11270,GME,positive,0.5163
11271,GME,positive,0.8529
11272,GME,neutral,0.9331
11273,GME,negative,0.9078
11274,GME,negative,0.9238
11275,GME,neutral,0.9439
11276,GME,neutral,0.6882
11277,GME,neutral,0.5970
11278,GME,neutral,0.6564
11279,GME,neutral,0.6822
11280,GME,positive,0.9324
11281,GME,negative,0.9580
11282,GME,positive,0.9324
11283,GME,neutral,0.9308
11284,AMC,negative,0.7915
11285,GME,neutral,0.9314
11286,GME,negative,0.4269
11287,GME,negative,0.4269
11288,GME,neutral,0.6708
11289,GME,positive,0.9068
11290,GME,neutral,0.9287
11291,GME,neutral,0.5154
11292,GME,neutral,0.9264
11293,GME,neutral,0.9307
11294,GME,neutral,0.9305
11295,GME,neutral,0.8780
11296,GME,neutral,0.7861
11297,GME,neutral,0.9340
11298,GME,neutral,0.7659
11299,GME,positive,0.8598
11300,GME,negative,0.7303
11301,GME,neutral,0.6118
11302,GME,negative,0.9252
11303,GME,neutral,0.9307
11304,GME,neutral,0.9260
11305,GME,negative,0.5011
11306,GME,neutral,0.9242
11307,GME,positive,0.9520
11308,GME,neutral,0.9293
11309,GME,neutral,0.5042
11310,GME,positive,0.4847
11311,GME,positive,0.8104
11312,GME,neutral,0.9244
11313,GME,neutral,0.9020
11314,AMC,neutral,0.9024
11315,GME,negative,0.8301
11316,GME,negative,0.8301
11317,GME,neutral,0.9166
11318,GME,neutral,0.9212
11319,GME,neutral,0.8769
11320,AMC,neutral,0.9057
11321,AMC,negative,0.9036
11322,GME,negative,0.8785
11323,AMC,neutral,0.8360
11324,AMC,neutral,0.7539
11325,GME,neutral,0.9441
11326,GME,negative,0.9447
11327,GME,neutral,0.7498
11328,NFLX,neutral,0.6973
11329,GME,neutral,0.9497
11330,GME,neutral,0.8919
11331,GME,neutral,0.9397
11332,GME,neutral,0.8958
11333,GME,positive,0.7699
11334,GME,negative,0.5978
11335,GME,neutral,0.8042
11336,GME,neutral,0.7903
11337,GME,neutral,0.8993
11338,META,neutral,0.9264
11339,GME,negative,0.9316
11340,GME,neutral,0.6995
11341,GME,negative,0.6603
11342,GME,negative,0.9421
11343,GME,negative,0.6699
11344,GME,neutral,0.9506
11345,GME,neutral,0.7852
11346,AMC,neutral,0.8733
11347,GME,positive,0.7091
11348,AMC,positive,0.9458
11349,GME,positive,0.6088
11350,GME,neutral,0.7352
11351,META,neutral,0.9469
11352,GME,neutral,0.5736
11353,GME,neutral,0.9359
11354,GME,negative,0.7639
11355,GME,positive,0.5291
11356,GME,negative,0.9552
11357,GME,neutral,0.9018
11358,GME,negative,0.6603
11359,GME,neutral,0.9495
11360,GME,negative,0.9736
11361,GME,neutral,0.7236
11362,AMC,negative,0.9615
11363,GME,negative,0.9575
11364,GME,neutral,0.9350
11365,AMC,negative,0.5802
11366,GME,negative,0.7440
11367,AMC,neutral,0.8989
11368,GME,neutral,0.8419
11369,GME,neutral,0.9360
11370,GME,neutral,0.9294
11371,GME,neutral,0.8958
11372,GME,positive,0.9067
11373,GME,neutral,0.9465
11374,GME,neutral,0.8956
11375,AMC,neutral,0.9417
11376,AMC,negative,0.9191
11377,AMC,neutral,0.9023
11378,GME,negative,0.9189
11379,AMC,positive,0.9522
11380,GME,neutral,0.9162
11381,GME,positive,0.7848
11382,GME,neutral,0.6428
11383,GME,positive,0.7869
11384,GME,neutral,0.8913
11385,GME,neutral,0.8150
11386,GME,negative,0.9179
11387,GME,neutral,0.6018
11388,GME,neutral,0.8436
11389,GME,neutral,0.8918
11390,GME,neutral,0.9535
11391,GME,neutral,0.8200
11392,GME,neutral,0.9471
11393,GME,neutral,0.8200
11394,GME,neutral,0.9435
11395,GME,neutral,0.9293
11396,GME,neutral,0.8244
11397,GME,neutral,0.9050
11398,GME,positive,0.5578
11399,AMC,neutral,0.8674
11400,AMC,neutral,0.9097
11401,GME,neutral,0.6316
11402,GME,negative,0.8739
11403,GME,negative,0.9722
11404,GME,negative,0.6224
11405,AMC,positive,0.8749
11406,AMC,neutral,0.8522
11407,GME,negative,0.7917
11408,GME,neutral,0.7860
11409,GME,negative,0.9481
11410,GME,neutral,0.7860
11411,GME,positive,0.9470
11412,GME,neutral,0.7899
11413,GME,neutral,0.9324
11414,GME,neutral,0.9215
11415,GME,negative,0.9131
11416,GME,neutral,0.8925
11417,GME,neutral,0.9482
11418,GME,negative,0.5897
11419,GME,negative,0.5883
11420,GME,neutral,0.7455
11421,GME,neutral,0.8687
11422,GME,neutral,0.9081
11423,GME,positive,0.7491
11424,GME,neutral,0.9294
11425,GME,neutral,0.9308
11426,AMC,positive,0.8091
11427,TSLA,positive,0.8231
11428,TSLA,neutral,0.8720
11429,TSLA,negative,0.5230
11430,ADBE,neutral,0.9071
11431,TSLA,neutral,0.8981
11432,NFLX,neutral,0.9242
11433,META,negative,0.9709
11434,META,neutral,0.9118
11435,INTC,neutral,0.9507
11436,META,neutral,0.9503
11437,AAPL,neutral,0.9496
11438,TSLA,positive,0.7850
11439,AAPL,neutral,0.9493
11440,AMC,neutral,0.9501
11441,AAPL,neutral,0.9486
11442,AAPL,neutral,0.9522
11443,AAPL,neutral,0.9522
11444,AAPL,neutral,0.9484
11445,MSFT,neutral,0.9486
11446,AAPL,neutral,0.9510
11447,AAPL,neutral,0.9483
11448,IBM,neutral,0.9516
11449,AAPL,neutral,0.9457
11450,AAPL,neutral,0.9501
11451,AAPL,neutral,0.9458
11452,IBM,positive,0.8883
11453,AAPL,neutral,0.9525
11454,AAPL,neutral,0.9478
11455,GME,neutral,0.8803
11456,META,neutral,0.7523
11457,AMZN,neutral,0.9409
11458,NFLX,negative,0.7108
11459,NFLX,positive,0.6246
11460,META,neutral,0.6726
11461,AAPL,negative,0.9079
11462,IBM,neutral,0.8052
11463,NFLX,neutral,0.9423
11464,MSFT,neutral,0.9166
11465,MSFT,neutral,0.5847
11466,NVDA,positive,0.7619
11467,NVDA,positive,0.8931
11468,AAPL,negative,0.9599
11469,TSLA,positive,0.7843
11470,GME,neutral,0.9336
11471,TSLA,positive,0.8015
11472,TSLA,negative,0.9617
11473,CSCO,neutral,0.9192
11474,INTC,neutral,0.8616
11475,NFLX,neutral,0.9374
11476,INTC,neutral,0.9502
11477,AAPL,neutral,0.8412
11478,AAPL,neutral,0.8637
11479,TSLA,negative,0.9646
11480,TSLA,negative,0.9656
11481,IBM,neutral,0.6047
11482,GME,neutral,0.8803
11483,INTC,neutral,0.9352
11484,AMZN,neutral,0.9409
11485,CRM,neutral,0.9378
11486,GOOGL,neutral,0.7424
11487,AMC,neutral,0.9135
11488,META,neutral,0.9150
11489,TSLA,positive,0.7737
11490,TSLA,positive,0.7737
11491,TSLA,negative,0.7583
11492,TSLA,neutral,0.9249
11493,IBM,positive,0.9148
11494,IBM,positive,0.9392
11495,IBM,positive,0.8921
11496,TSLA,neutral,0.5240
11497,TSLA,negative,0.4740
11498,TSLA,positive,0.7492
11499,TSLA,positive,0.4969
11500,TSLA,neutral,0.7927
11501,TSLA,positive,0.8664
11502,TSLA,positive,0.8690
11503,TSLA,neutral,0.8841
11504,TSLA,neutral,0.6396
11505,INTC,neutral,0.9509
11506,TSLA,neutral,0.8927
11507,AMC,neutral,0.9527
11508,GME,neutral,0.9457
11509,AMC,neutral,0.9350
11510,ADBE,neutral,0.9380
11511,ADBE,neutral,0.9380
11512,TSLA,negative,0.6868
11513,TSLA,neutral,0.9369
11514,TSLA,positive,0.7843
11515,INTC,neutral,0.9470
11516,CRM,neutral,0.9347
11517,TSLA,neutral,0.9484
11518,META,neutral,0.9493
11519,TSLA,neutral,0.6842
11520,META,negative,0.8978
11521,TSLA,neutral,0.8454
11522,GME,neutral,0.9064
11523,AMC,neutral,0.6724
11524,GME,neutral,0.8795
11525,AMZN,neutral,0.9422
11526,INTC,neutral,0.9442
11527,GOOGL,neutral,0.9249
11528,TSLA,neutral,0.8642
11529,NVDA,neutral,0.9524
11530,TSLA,neutral,0.8927
11531,TSLA,neutral,0.8631
11532,MSFT,neutral,0.9506
11533,AMC,neutral,0.8687
11534,AMC,positive,0.9368
11535,AMC,neutral,0.9350
11536,AAPL,neutral,0.9503
11537,META,neutral,0.9311
11538,AMZN,neutral,0.7861
11539,NFLX,neutral,0.7501
11540,TSLA,neutral,0.9365
11541,GME,neutral,0.9314
11542,GOOGL,neutral,0.9123
11543,TSLA,neutral,0.8481
11544,TSLA,neutral,0.9328
11545,MSFT,neutral,0.9447
11546,NFLX,neutral,0.9401
11547,IBM,positive,0.8921
11548,AMC,neutral,0.9410
11549,AAPL,neutral,0.9490
11550,MSFT,neutral,0.9082
11551,AAPL,neutral,0.9479
11552,AAPL,neutral,0.9469
11553,AMC,neutral,0.9477
11554,ADBE,neutral,0.8877
11555,ORCL,neutral,0.9286
11556,META,neutral,0.9350
11557,TSLA,neutral,0.8818
11558,META,neutral,0.9216
11559,AAPL,neutral,0.9261
11560,META,neutral,0.8759
11561,NFLX,neutral,0.9054
11562,AMZN,neutral,0.5947
11563,AMZN,neutral,0.7919
11564,AAPL,positive,0.9050
11565,AAPL,neutral,0.6682
11566,AMC,neutral,0.9479
11567,CRM,neutral,0.9320
11568,IBM,positive,0.9148
11569,GOOGL,negative,0.8742
11570,AMZN,neutral,0.9313
11571,AMC,neutral,0.9531
11572,NVDA,neutral,0.9424
11573,AMZN,neutral,0.9500
11574,TSLA,neutral,0.9059
11575,AMZN,neutral,0.6634
11576,GME,neutral,0.8438
11577,NFLX,negative,0.9318
11578,META,neutral,0.9392
11579,AMZN,neutral,0.9229
11580,NFLX,neutral,0.6777
11581,AMC,neutral,0.9326
11582,MSFT,neutral,0.8778
11583,GOOGL,neutral,0.9287
11584,AMZN,neutral,0.8819
11585,CRM,neutral,0.9095
11586,META,neutral,0.9491
11587,AMZN,positive,0.9233
11588,NFLX,neutral,0.9227
11589,AAPL,neutral,0.9160
11590,AAPL,neutral,0.9469
11591,INTC,neutral,0.9442
11592,AMC,neutral,0.9501
11593,AMC,neutral,0.9490
11594,IBM,neutral,0.5073
11595,NVDA,neutral,0.6260
11596,ORCL,positive,0.4571
11597,ORCL,positive,0.8249
11598,AMZN,positive,0.5803
11599,AMZN,neutral,0.9223
11600,GME,neutral,0.9117
11601,TSLA,neutral,0.8927
11602,AMC,neutral,0.9504
11603,GME,negative,0.9061
11604,GME,neutral,0.7568
11605,GME,negative,0.7303
11606,GME,negative,0.9447
11607,META,neutral,0.9264
11608,GME,negative,0.9316
11609,AMC,neutral,0.7202
11610,AMC,negative,0.9444
11611,AMC,positive,0.8708
11612,AMC,neutral,0.8891
11613,GME,neutral,0.7118
11614,GME,neutral,0.9068
11615,AMC,neutral,0.9316
11616,AMC,neutral,0.9097
11617,AMC,negative,0.9514
11618,AMC,negative,0.9416
11619,GME,neutral,0.9226
11620,GME,neutral,0.9067
11621,CRM,negative,0.5170
11622,AMC,negative,0.8569
11623,GME,neutral,0.6543
11624,GME,negative,0.8008
11625,GME,negative,0.8785
11626,GME,negative,0.7021
11627,GME,neutral,0.8999
11628,GME,neutral,0.8944
11629,GME,positive,0.8870
11630,AMC,neutral,0.6092
11631,GME,neutral,0.9359
11632,AMC,positive,0.8868
11633,GME,neutral,0.9431
11634,AMC,neutral,0.8950
11635,GME,negative,0.9692
11636,GME,neutral,0.9080
11637,GME,negative,0.4880
11638,NVDA,neutral,0.9489
11639,TSLA,neutral,0.9516
11640,AMC,neutral,0.9528
11641,AAPL,neutral,0.7037
11642,AAPL,neutral,0.7037
11643,AMZN,neutral,0.9327
11644,AMC,neutral,0.9508
11645,AAPL,neutral,0.6500
11646,AAPL,neutral,0.9528
11647,AMZN,neutral,0.9425
11648,TSLA,positive,0.8296
11649,TSLA,neutral,0.7154
11650,TSLA,neutral,0.8652
11651,TSLA,neutral,0.9316
11652,AAPL,neutral,0.9448
11653,GME,neutral,0.9331
11654,AAPL,neutral,0.9468
11655,AAPL,neutral,0.9480
11656,INTC,neutral,0.9442
11657,TSLA,neutral,0.8927
11658,TSLA,positive,0.6848
11659,TSLA,neutral,0.9297
11660,TSLA,neutral,0.8689
11661,TSLA,neutral,0.9261
11662,TSLA,neutral,0.9173
11663,TSLA,negative,0.7853
11664,TSLA,positive,0.5410
11665,TSLA,neutral,0.8666
11666,TSLA,positive,0.6228
11667,TSLA,neutral,0.8120
11668,TSLA,neutral,0.5196
11669,TSLA,positive,0.8473
11670,TSLA,neutral,0.6734
11671,TSLA,negative,0.8313
11672,TSLA,neutral,0.8465
11673,TSLA,neutral,0.8580
11674,TSLA,positive,0.9274
11675,TSLA,neutral,0.9132
11676,TSLA,neutral,0.9287
11677,TSLA,neutral,0.5289
11678,TSLA,neutral,0.9354
11679,TSLA,negative,0.5412
11680,TSLA,neutral,0.6430
11681,TSLA,neutral,0.9338
11682,TSLA,neutral,0.8414
11683,TSLA,neutral,0.8717
11684,AMZN,neutral,0.9079
11685,TSLA,negative,0.8423
11686,TSLA,negative,0.8116
11687,AAPL,positive,0.9468
11688,TSLA,neutral,0.8674
11689,TSLA,neutral,0.8108
11690,TSLA,neutral,0.6030
11691,TSLA,neutral,0.9299
11692,TSLA,neutral,0.5933
11693,TSLA,neutral,0.9016
11694,TSLA,neutral,0.8079
11695,TSLA,positive,0.8370
11696,TSLA,neutral,0.8298
11697,TSLA,neutral,0.8759
11698,AAPL,neutral,0.8664
11699,TSLA,neutral,0.8699
11700,TSLA,neutral,0.8826
11701,TSLA,neutral,0.9284
11702,TSLA,neutral,0.9149
11703,TSLA,neutral,0.9033
11704,TSLA,neutral,0.8942
11705,INTC,neutral,0.9453
11706,INTC,neutral,0.9369
11707,INTC,neutral,0.8545
11708,NVDA,neutral,0.6175
11709,INTC,positive,0.5236
11710,INTC,neutral,0.8467
11711,INTC,neutral,0.7995
11712,INTC,neutral,0.9175
11713,INTC,positive,0.7787
11714,INTC,positive,0.7356
11715,NVDA,neutral,0.9215
11716,INTC,positive,0.9507
11717,NVDA,neutral,0.7750
11718,INTC,neutral,0.8397
11719,INTC,positive,0.5009
11720,INTC,neutral,0.6129
11721,INTC,neutral,0.9243
11722,INTC,neutral,0.9075
11723,NVDA,neutral,0.6733
11724,INTC,neutral,0.8819
11725,INTC,neutral,0.8901
11726,INTC,positive,0.8093
11727,INTC,neutral,0.9384
11728,INTC,neutral,0.6274
11729,NVDA,positive,0.7396
11730,TSLA,neutral,0.9481
11731,IBM,neutral,0.8529
11732,INTC,neutral,0.9339
11733,INTC,neutral,0.9050
11734,INTC,neutral,0.6905
11735,INTC,neutral,0.8764
11736,NVDA,neutral,0.7727
11737,NVDA,negative,0.8692
11738,IBM,neutral,0.9465
11739,IBM,neutral,0.9514
11740,INTC,positive,0.6354
11741,NVDA,neutral,0.8764
11742,INTC,neutral,0.8566
11743,AAPL,neutral,0.9482
11744,INTC,neutral,0.9175
11745,INTC,negative,0.9566
11746,INTC,neutral,0.7928
11747,NVDA,neutral,0.5894
11748,INTC,neutral,0.7955
11749,IBM,positive,0.8568
11750,INTC,negative,0.5773
11751,NVDA,neutral,0.7503
11752,INTC,neutral,0.7905
11753,INTC,neutral,0.7905
11754,INTC,neutral,0.9138
11755,INTC,neutral,0.8775
11756,INTC,negative,0.6684
11757,INTC,positive,0.9295
11758,NVDA,neutral,0.9279
11759,INTC,positive,0.5442
11760,INTC,positive,0.8848
11761,INTC,positive,0.8848
11762,NVDA,neutral,0.7011
11763,NVDA,neutral,0.8773
11764,INTC,neutral,0.8603
11765,AAPL,neutral,0.7747
11766,INTC,positive,0.8885
11767,MSFT,positive,0.8001
11768,MSFT,positive,0.6006
11769,ORCL,neutral,0.9523
11770,MSFT,positive,0.7495
11771,AAPL,neutral,0.9507
11772,INTC,positive,0.7601
11773,INTC,neutral,0.8829
11774,INTC,neutral,0.9375
11775,NVDA,neutral,0.8572
11776,INTC,neutral,0.4841
11777,INTC,negative,0.5107
11778,INTC,neutral,0.8427
11779,INTC,positive,0.8625
11780,META,neutral,0.9524
11781,INTC,positive,0.9322
11782,INTC,neutral,0.8228
11783,INTC,negative,0.9645
11784,AAPL,neutral,0.9016
11785,GOOGL,neutral,0.9409
11786,AAPL,positive,0.9440
11787,INTC,positive,0.5843
11788,INTC,neutral,0.9423
11789,AAPL,neutral,0.4964
11790,NVDA,positive,0.9440
11791,INTC,positive,0.9471
11792,NVDA,negative,0.8631
11793,INTC,neutral,0.6414
11794,INTC,negative,0.6877
11795,NVDA,neutral,0.9445
11796,INTC,negative,0.6129
11797,INTC,neutral,0.7749
11798,AAPL,positive,0.9470
11799,GOOGL,neutral,0.9526
11800,AAPL,neutral,0.9519
11801,INTC,neutral,0.9219
11802,AAPL,neutral,0.5278
11803,INTC,neutral,0.8331
11804,INTC,neutral,0.8558
11805,GME,neutral,0.9465
